id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,user_coordinates,modified_text,sentiment,sent_score,cases,deaths
1365851456906010624,Mel Cortez,California,Teacher - Life Coach - Community activist. Fear kills more dreams than failure ever will.,2009-05-15,46,149,8216,False,2021-02-28,Got my first #COVID19 #vaccine today. #moderna Can’t wait to be back in the classroom #teach #NTA https://t.co/v787AGGwA9,"['COVID19', 'vaccine', 'moderna', 'teach', 'NTA']",Twitter for iPhone,0.0,1.0,False,"[-118.755997, 36.7014631]",Got my first #COVID19 #vaccine today. #moderna Can’t wait to be back in the classroom #teach #NTA https://t.co/v787AGGwA9,positive,0.125,303231.0,5622.0
1365834423065788417,Jeff H (@politicswarblog on Gab and Parler),Wisconsin,"Yet another blog. Follow me and I will follow you, unless I think you are a bot. Re-tweets and follows are not endorsements. I block rude people.",2014-07-17,328,324,2387,False,2021-02-28,"The #FDA has approved a 3rd #Coronavirus/#Covid19 vaccine, Johnson &amp; Johnson. The vaccine is not as effective as th… https://t.co/5wfyOX7HvV","['FDA', 'Coronavirus', 'Covid19']",Twitter Web App,0.0,0.0,False,"[-89.6884637, 44.4308975]","The #FDA has approved a 3rd #Coronavirus/#Covid19 vaccine, Johnson &amp; Johnson. The vaccine is not as effective as th… https://t.co/5wfyOX7HvV",positive,0.3,303231.0,5622.0
1365793407654846465,Herman van Vuuren,Tolkamer,Lightworker,2015-11-24,18,134,229,False,2021-02-27,"WHAAAT?! 💥😲 #Moderna CEO: ""We took 2 days to design the #vaccine on the computer."" https://t.co/19Ezl7Lm57","['Moderna', 'vaccine']",Twitter Web App,0.0,0.0,False,"[6.1026538, 51.8531599]","WHAAAT?! 💥😲 #Moderna CEO: ""We took 2 days to design the #vaccine on the computer."" https://t.co/19Ezl7Lm57",neutral,0.0,388893.0,8351.0
1365766918905491459,Michele Weinstat Miller (also Michele W. Miller),NYC,Novelist: “GONE BY MORNING” (Crooked Lane Bks-2021);“WIDOWS-IN-LAW”; “THE 13th STEP.” Repped by Writers House. ExChief NYC Ethics Prosecutor. #AmWriting,2012-12-24,6715,3821,13701,False,2021-02-27,I am happy to say that I am now a proud member of the 5G network.  #moderna #vaccinated Not gonna die of COVID. Joi… https://t.co/NTHuF77ISK,"['moderna', 'vaccinated']",Twitter for iPhone,0.0,5.0,False,"[-74.0060152, 40.7127281]",I am happy to say that I am now a proud member of the 5G network.  #moderna #vaccinated Not gonna die of COVID. Joi… https://t.co/NTHuF77ISK,positive,0.8,388893.0,8351.0
1365758183730520068,Just George 🌊🇺🇸,USA,"Married. Father of two boys, two grandsons, and one black Labrador, named Holden. A passionate fan of the Pittsburgh Penguins. #Biden2020 #VoteBlue #Resist #FBR",2009-08-23,661,1987,5514,False,2021-02-27,I just received my fist dose of the #Moderna #COVIDVaccine.,"['Moderna', 'COVIDVaccine']",Twitter Web App,0.0,1.0,False,"[-100.4458825, 39.7837304]",I just received my fist dose of the #Moderna #COVIDVaccine.,neutral,0.0,388893.0,8351.0
1365699639803072512,Delta Dental,Oklahoma,Oklahoma's leading provider of dental benefits. Show us your #OKsmiles!,2009-03-18,354,101,594,False,2021-02-27,Partnering with @MortonHealth to administer the #Moderna #COVID19Vaccine to #dental professionals in Tulsa today! https://t.co/rOZelcSXQd,"['Moderna', 'COVID19Vaccine', 'dental']",Twitter for iPhone,1.0,7.0,False,"[-97.2684063, 34.9550817]",Partnering with @MortonHealth to administer the #Moderna #COVID19Vaccine to #dental professionals in Tulsa today! https://t.co/rOZelcSXQd,neutral,0.0,388893.0,8351.0
1365676441715826696,radfax,London,"Creation is an  ongoing process, everything is connected. Frequencies exist in all things, harmony is ONE. Radfax music for life",2008-10-11,496,839,171,False,2021-02-27,"On this page, you will find infographics to explain how different types of vaccines work, including the #Moderna… https://t.co/B4OIyOnCRu",['Moderna'],Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","On this page, you will find infographics to explain how different types of vaccines work, including the #Moderna… https://t.co/B4OIyOnCRu",neutral,0.0,388893.0,8351.0
1365675832153366530,David,Texas,"Son of the Revolution🇺🇸, VoiceOver 🎤, Cat Lover 🐈",2013-12-25,365,740,1601,False,2021-02-27,. @FeoChin Here's to hoping we all get to experience immunity very soon! #Vaccine #Moderna #COVID19 https://t.co/EVQjkmu1kM,"['Vaccine', 'Moderna', 'COVID19']",Twitter for Android,0.0,1.0,False,"[-99.5120986, 31.8160381]",. @FeoChin Here's to hoping we all get to experience immunity very soon! #Vaccine #Moderna #COVID19 https://t.co/EVQjkmu1kM,positive,0.25,388893.0,8351.0
1365849701107572739,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@StrickerRoland #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ord… https://t.co/ycdP7CaXnx","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,1.0,False,"[-0.1276474, 51.5073219]","@StrickerRoland #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ord… https://t.co/ycdP7CaXnx",neutral,0.0,303231.0,5622.0
1365849546610380804,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@DarrenEuronews #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ord… https://t.co/sUAmdRdOUu","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@DarrenEuronews #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ord… https://t.co/sUAmdRdOUu",neutral,0.0,303231.0,5622.0
1365849357824765959,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@GermanyTanzania #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has or… https://t.co/6Xrd2Rqep0","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@GermanyTanzania #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has or… https://t.co/6Xrd2Rqep0",neutral,0.0,303231.0,5622.0
1365849078060433411,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@ytcitraining @HeleneBismarck @TeckiDe @thetimes #Germany, having rejected the #oxfordastrazeneca jab because it sm… https://t.co/8e7JNNcxoU","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@ytcitraining @HeleneBismarck @TeckiDe @thetimes #Germany, having rejected the #oxfordastrazeneca jab because it sm… https://t.co/8e7JNNcxoU",neutral,0.0,303231.0,5622.0
1365848819615809537,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@patrickgcox @hhesterm #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips,… https://t.co/KFip84LJid","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,1.0,False,"[-0.1276474, 51.5073219]","@patrickgcox @hhesterm #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips,… https://t.co/KFip84LJid",neutral,0.0,303231.0,5622.0
1365848803291455489,Danuta Kozaki,Sydney,Australian Broadcasting Corporation Senior News Reporter & Producer. Cultural Diversity a speciality. RT not an endorsement.,2011-03-07,1561,2114,2434,True,2021-02-28,First doses of #oxfordastrazeneca COVID vaccine arrive in Australia https://t.co/Rbxri0fAIB,['oxfordastrazeneca'],Twitter Web App,0.0,0.0,False,"[151.2164539, -33.8548157]",First doses of #oxfordastrazeneca COVID vaccine arrive in Australia https://t.co/Rbxri0fAIB,positive,0.25,303231.0,5622.0
1365848496822173696,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@Kat_Kieslich #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has order… https://t.co/7mY4G4ie3o","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@Kat_Kieslich #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has order… https://t.co/7mY4G4ie3o",neutral,0.0,303231.0,5622.0
1365848371089600513,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@nytimes #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered th… https://t.co/RIbjpUZ5ZM","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@nytimes #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered th… https://t.co/RIbjpUZ5ZM",neutral,0.0,303231.0,5622.0
1365848036153393155,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@GermanAmbUK #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordere… https://t.co/SekGEKClAp","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@GermanAmbUK #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordere… https://t.co/SekGEKClAp",neutral,0.0,303231.0,5622.0
1365846747642290179,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@NBCNews #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered th… https://t.co/Apd1JsGBeK","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@NBCNews #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered th… https://t.co/Apd1JsGBeK",neutral,0.0,303231.0,5622.0
1365846564112056320,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-28,"@afneil #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered the… https://t.co/h6uDTDvFUS","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@afneil #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered the… https://t.co/h6uDTDvFUS",neutral,0.0,303231.0,5622.0
1365829560068096005,Dee Dee (Dionne),London,"Conscientious objector
Looking for the truth, the whole truth and nothing but the truth.... so help me God !!!!",2019-03-27,1398,2445,13428,False,2021-02-28,On a better note my Cousin had #oxfordastrazeneca and had no adverse reactions,['oxfordastrazeneca'],Twitter for Android,0.0,0.0,False,"[-0.1276474, 51.5073219]",On a better note my Cousin had #oxfordastrazeneca and had no adverse reactions,positive,0.5,303231.0,5622.0
1365731218168442882,TheAngryMop BA 😷 #FBPE 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scotland,"Converse wearing Leeds Utd supporting cricket following Pochettino fan.
Wife, mother, carer, autism/LD/epilepsy campaigner, swimmer.
Proud Scot & European",2009-08-03,874,850,180889,False,2021-02-27,Delighted to have received my first dose of the #oxfordastrazeneca #covidvacccine today. Thank you to all the scien… https://t.co/NP1N2VHIdU,"['oxfordastrazeneca', 'covidvacccine']",Twitter for Android,1.0,8.0,False,"[-4.1140518, 56.7861112]",Delighted to have received my first dose of the #oxfordastrazeneca #covidvacccine today. Thank you to all the scien… https://t.co/NP1N2VHIdU,positive,0.475,388893.0,8351.0
1365711398572068866,Sally Green,Leicester,Happily married mother of 4 wonderful but hardwork children..Always trying to lose weight and always failing...,2012-04-13,115,405,2772,False,2021-02-27,Vaccine done ✔ #oxfordastrazeneca #happy,"['oxfordastrazeneca', 'happy']",Twitter for Android,0.0,1.0,False,"[-1.1330789, 52.6361398]",Vaccine done ✔ #oxfordastrazeneca #happy,positive,0.8,388893.0,8351.0
1365685010527887363,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-27,"@standardnews #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has order… https://t.co/n20YgY4Erg","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","@standardnews #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has order… https://t.co/n20YgY4Erg",neutral,0.0,388893.0,8351.0
1365684453931175940,Ken Bromfield,London,"Overpopulation, life skills for kids, QPR, a faith journey, Technicians, & some subversion.
My MBE was for services to Science & Technology in HE.",2012-07-03,2596,2592,985,False,2021-02-27,"#Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered the herrlic… https://t.co/9pJMcBdzid","['Germany', 'oxfordastrazeneca']",Twitter Web App,0.0,0.0,False,"[-0.1276474, 51.5073219]","#Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered the herrlic… https://t.co/9pJMcBdzid",neutral,0.0,388893.0,8351.0
1368473525489606663,Askme,India,"A twitter handle to share fun and knowledge. Nothing more specific. If you follow me, I wil follow back.",2020-07-29,212,223,215,False,2021-03-07,"#TVSMotor to provide free #COVID-19 vaccination to 35,000 employees, families - HT Auto #news #tvs
#India #Covaxin… https://t.co/jAndaasozI","['TVSMotor', 'COVID', 'news', 'tvs', 'India', 'Covaxin']",Twitter for Android,1.0,0.0,False,"[78.6677428, 22.3511148]","#TVSMotor to provide free #COVID-19 vaccination to 35,000 employees, families - HT Auto #news #tvs
#India #Covaxin… https://t.co/jAndaasozI",positive,0.4,368121.0,5488.0
1366658757749403651,TecHPEIndia,India,"TecHPEIndia is an Indian media group that offers deep insight into #Healthcare, #Pharma and #Education domains.",2021-01-24,12,0,1,False,2021-03-02,"Union Health Minister Dr Harsh Vardhan, along with his wife, received #COVAXIN against #COVID19 at Delhi Heart and… https://t.co/eZhm0uN3mW","['COVAXIN', 'COVID19']",Twitter Web App,1.0,0.0,False,"[78.6677428, 22.3511148]","Union Health Minister Dr Harsh Vardhan, along with his wife, received #COVAXIN against #COVID19 at Delhi Heart and… https://t.co/eZhm0uN3mW",negative,-0.2,310740.0,10653.0
1366278193510895616,Reality Check( 100% Follow Back)🇮🇳,India,"Believe In Change ,
Hindustan meri Jaan ,
social influencer ,
Main Motto : Spread Positivity,
Love and Peace.
bhagat singh , apj abdul kalam , Ratan Tata  fan.",2020-01-03,1316,1162,15982,False,2021-03-01,"#Covaxin
#FastForNation
#TNwithRahulAnna

What else you want Modi fan girls?😂😉 https://t.co/3NtMMzIC1f","['Covaxin', 'FastForNation', 'TNwithRahulAnna']",Twitter for Android,3.0,6.0,False,"[78.6677428, 22.3511148]","#Covaxin
#FastForNation
#TNwithRahulAnna

What else you want Modi fan girls?😂😉 https://t.co/3NtMMzIC1f",neutral,0.0,306391.0,7448.0
1366278078809272322,Cantabae Education & Welfare Society,mumbai,the non-profit organization works for welfare and education,2019-08-30,13,44,55,False,2021-03-01,"Speak Up
#MondayMotivation  #Covaxin #FastForNation #HBDMKStalin #mondaythoughts #KisanKiBaat #불놀이야 YouTube Music… https://t.co/KauynPQVcl","['MondayMotivation', 'Covaxin', 'FastForNation', 'HBDMKStalin', 'mondaythoughts', 'KisanKiBaat', '불놀이야']",Twitter Web App,9.0,5.0,False,"[72.8773928, 19.0759899]","Speak Up
#MondayMotivation  #Covaxin #FastForNation #HBDMKStalin #mondaythoughts #KisanKiBaat #불놀이야 YouTube Music… https://t.co/KauynPQVcl",neutral,0.0,306391.0,7448.0
1366277955408654338,Mohammad Zubair,Baramulla,kashmiri,2020-10-04,75,156,51,False,2021-03-01,"A very Spectacular Leader leading all of #India to fight against #Covid_19
#COVIDVaccination #COVID19Vaccine… https://t.co/YPqDgqqwr7","['India', 'Covid_19', 'COVIDVaccination', 'COVID19Vaccine']",Twitter Web App,0.0,0.0,False,"[74.36221081111597, 34.205005650000004]","A very Spectacular Leader leading all of #India to fight against #Covid_19
#COVIDVaccination #COVID19Vaccine… https://t.co/YPqDgqqwr7",positive,0.78,306391.0,7448.0
1366277837376774145,India Ahead News,India,Digital and Mobile platform for discovering and sharing news on the go.,2018-03-29,17455,146,628,True,2021-03-01,#CovidVaccination phase 2 starts today. Those above age 60 to be vaccinated. Watch @kittybehal10 in conversation wi… https://t.co/CDSIZRP34i,['CovidVaccination'],Twitter Media Studio,4.0,2.0,False,"[78.6677428, 22.3511148]",#CovidVaccination phase 2 starts today. Those above age 60 to be vaccinated. Watch @kittybehal10 in conversation wi… https://t.co/CDSIZRP34i,neutral,0.0,306391.0,7448.0
1366274569938501635,@¥U$#,India,"Fitness Trainer, Muscle Madness.Sports Enthusiast. #Dada, #ABD, #Messi #NicholasPooran. Old Twitter Warrior. Secular India. Bhakts hunter. (100% FB to INCians.)",2019-12-23,2197,4373,131291,False,2021-03-01,"#LPGPriceHike by 25 Rs more today.

New Price - 820

Subsidy- 🔔

Enjoy, Modi Modi Modi

#Covaxin","['LPGPriceHike', 'Covaxin']",Twitter for Android,2.0,3.0,False,"[78.6677428, 22.3511148]","#LPGPriceHike by 25 Rs more today.

New Price - 820

Subsidy- 🔔

Enjoy, Modi Modi Modi

#Covaxin",positive,0.3454545454545454,306391.0,7448.0
1365943132421050371,Olga Semenova,Moskau,"Ich bin Journalistin und kommuniziere gern Deutsch, Russisch, Franzoesisch und Spanisch.",2011-07-14,1802,269,13658,False,2021-02-28,#CzechRepublic counts on #SputnikV vaccine supplies as soon as possible https://t.co/2BHDotoQZQ #Zeman #Russia,"['CzechRepublic', 'SputnikV', 'Zeman', 'Russia']",Twitter Web App,0.0,1.0,False,"[37.6174943, 55.7504461]",#CzechRepublic counts on #SputnikV vaccine supplies as soon as possible https://t.co/2BHDotoQZQ #Zeman #Russia,neutral,0.0,303231.0,5622.0
1365899994469818368,ladykrick,canada,"musician,& grateful, purchaser for two companies now !!, building bridges between different countries, ideologies, religions, lets trade, build, & go forward.",2020-01-07,29,121,1640,False,2021-02-28,#SputnikV welcomes J&amp;J vaccine approval in the US. This is also another validation of Sputnik V pioneering technolo… https://t.co/PhjfvhFqT8,['SputnikV'],Twitter Web App,1.0,2.0,False,"[-107.991707, 61.0666922]",#SputnikV welcomes J&amp;J vaccine approval in the US. This is also another validation of Sputnik V pioneering technolo… https://t.co/PhjfvhFqT8,neutral,0.0,303231.0,5622.0
1365787272612872194,Edward King,Scotland,"Specialist in UK affairs, Kind, conscientious, hardworking, seeking for freedom of speech",2020-10-11,46,451,1500,False,2021-02-27,"Some European countries have unilaterally sought to buy his Russian #SputnikV vaccine and closed their borders.
Som… https://t.co/60xZZxJZds",['SputnikV'],Twitter Web App,0.0,1.0,False,"[-4.1140518, 56.7861112]","Some European countries have unilaterally sought to buy his Russian #SputnikV vaccine and closed their borders.
Som… https://t.co/60xZZxJZds",negative,-0.15,388893.0,8351.0
1365705944517255172,Hilary,Wales,"Learn from mistakes, respect eachother, the time really is now",2021-01-04,78,94,2837,False,2021-02-27,"#SanMarino (Italy) and #Austria will now take #SPUTNIKV

Decision is based on ""availability politics"" within #EU a… https://t.co/IQMk0Ggco9","['SanMarino', 'Austria', 'SPUTNIKV', 'EU']",Twitter Web App,1.0,2.0,False,"[-3.73893, 52.2928116]","#SanMarino (Italy) and #Austria will now take #SPUTNIKV

Decision is based on ""availability politics"" within #EU a… https://t.co/IQMk0Ggco9",neutral,0.0,388893.0,8351.0
1365699589815304195,Evelyne Vuillermoz 🎨⛱,Switzerland,"Writer,Artist,Semiologist #Creativity #Innovation #Education #Culture #Sciences #HumanRights #NonViolence #Ethics #Aesthetics #Sociology #Ecology 🌞🍀#Geneva",2010-04-20,329,490,122,False,2021-02-27,"@OlivierBaillyEU @isabelleory ▶️About the Russian #Vaccine #SputnikV:
The Lancet has  reported efficacy of 91.6% .… https://t.co/VS3AaTilBG","['Vaccine', 'SputnikV']",Twitter Web App,0.0,0.0,False,"[8.444947437939408, 46.813331250000005]","@OlivierBaillyEU @isabelleory ▶️About the Russian #Vaccine #SputnikV:
The Lancet has  reported efficacy of 91.6% .… https://t.co/VS3AaTilBG",neutral,0.0,388893.0,8351.0
1365694542025003011,Malta Winds,Malta,Malta Winds is an electronic platform that raises awareness on key economic and financial issues.,2018-07-16,265,486,61,False,2021-02-27,"#Results of the #trial are expected to be published soon... #maltawinds #Russia #SputnikV #mutations
https://t.co/2b0Y7jx6Bz","['Results', 'trial', 'maltawinds', 'Russia', 'SputnikV', 'mutations']",Twitter for Android,0.0,0.0,False,"[14.4476911, 35.8885993]","#Results of the #trial are expected to be published soon... #maltawinds #Russia #SputnikV #mutations
https://t.co/2b0Y7jx6Bz",negative,-0.1,388893.0,8351.0
1365687244091088899,The Daily Star,Bangladesh,"Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.",2009-09-27,891751,82,481,True,2021-02-27,A #Russian trial testing the effectiveness of revaccination with the #SputnikV shot to protect against new mutation… https://t.co/TeFsaLfu0S,"['Russian', 'SputnikV']",Twitter Web App,1.0,14.0,False,"[90.2932426, 24.4768783]",A #Russian trial testing the effectiveness of revaccination with the #SputnikV shot to protect against new mutation… https://t.co/TeFsaLfu0S,positive,0.0681818181818181,388893.0,8351.0
1365678076684685318,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25,52799,240,772,True,2021-02-27,"""(A) recent study carried out by the Gamaleya Centre in #Russia showed that revaccination with #SputnikV #vaccine i… https://t.co/2k6odLS2hS","['Russia', 'SputnikV', 'vaccine']",TweetDeck,1.0,4.0,False,"[51.2295295, 25.3336984]","""(A) recent study carried out by the Gamaleya Centre in #Russia showed that revaccination with #SputnikV #vaccine i… https://t.co/2k6odLS2hS",neutral,0.0,388893.0,8351.0
1365669322476179457,"Russian Embassy, UK",London,Embassy of the Russian Federation 🇷🇺in London - official Twitter feed (на русском языке - @RussianEmbassyR),2010-02-16,89276,1653,2638,True,2021-02-27,🇷🇺🇦🇹 President #Putin spoke with Federal Chancellor of #Austria @SebastianKurz. Focus on tackling spread of… https://t.co/6Miu7K0tBc,"['Putin', 'Austria']",Twitter Web App,13.0,30.0,False,"[-0.1276474, 51.5073219]",🇷🇺🇦🇹 President #Putin spoke with Federal Chancellor of #Austria @SebastianKurz. Focus on tackling spread of… https://t.co/6Miu7K0tBc,neutral,0.0,388893.0,8351.0
1366305082430525443,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09,740751,428,954,True,2021-03-01,"#NSTnation Menteri Besar Datuk Hasni Mohammad said in total, there were 41,034 #frontliners that have been identifi… https://t.co/L0KqSghEa6","['NSTnation', 'frontliners']",TweetDeck,3.0,5.0,False,"[102.2656823, 4.5693754]","#NSTnation Menteri Besar Datuk Hasni Mohammad said in total, there were 41,034 #frontliners that have been identifi… https://t.co/L0KqSghEa6",neutral,0.0,306391.0,7448.0
1366303883467788292,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09,740751,428,954,True,2021-03-01,"#NSTnation ""I felt nothing. I didn't feel that that I was jabbed. There's nothing to be afraid of. This is not the… https://t.co/IsSRGBNXv0",['NSTnation'],TweetDeck,3.0,2.0,False,"[102.2656823, 4.5693754]","#NSTnation ""I felt nothing. I didn't feel that that I was jabbed. There's nothing to be afraid of. This is not the… https://t.co/IsSRGBNXv0",negative,-0.6,306391.0,7448.0
1366228578036109316,Jörg Dietzel,Singapore,brand builder 🇸🇬 🇿🇦 🇩🇪,2011-01-26,1291,300,3437,False,2021-03-01,The fact that everybody loves #PfizerBioNTech and people are hesitant to accept #AstraZeneka vaccine (even though i… https://t.co/SHlU61OYnh,"['PfizerBioNTech', 'AstraZeneka']",Twitter for iPhone,0.0,0.0,False,"[103.8194992, 1.357107]",The fact that everybody loves #PfizerBioNTech and people are hesitant to accept #AstraZeneka vaccine (even though i… https://t.co/SHlU61OYnh,neutral,0.0,306391.0,7448.0
1366043950818107392,Zoom In_CGTN,Beijing,Zoom In is a TV news magazine show packed with top stories from around the world.,2019-09-23,93,83,28,False,2021-02-28,"#Israel says over half of its population has received at least one shot of the #PfizerBioNTech vaccine.
But it has… https://t.co/aytKRDFGTj","['Israel', 'PfizerBioNTech']",Twitter Web App,2.0,0.0,False,"[116.3912757, 39.906217]","#Israel says over half of its population has received at least one shot of the #PfizerBioNTech vaccine.
But it has… https://t.co/aytKRDFGTj",negative,-0.2333333333333333,303231.0,5622.0
1366365303928745984,#OpenCovidContracts,Zimbabwe,"We believe in more engagement between decision-makers and citizens

Also follow @opencouncilhre @OpenCouncilMSV @OpenCouncilMRA @OpenCouncilMre",2015-11-10,177440,3717,10762,False,2021-03-01,#Sinopharm vaccine:  View from @ParliamentZim  Committee on Health Chairperson Dr Ruth Labode… https://t.co/0Q0pnBgPfF,['Sinopharm'],Twitter Web App,0.0,0.0,False,"[29.35365015971339, -19.01688]",#Sinopharm vaccine:  View from @ParliamentZim  Committee on Health Chairperson Dr Ruth Labode… https://t.co/0Q0pnBgPfF,neutral,0.0,306391.0,7448.0
1366350594735243264,Alberto Alemanno,Europe,EU Law Professor @HECParis | EU Upstander @TheGoodLobby @VoterWOBorders @euroalter @wemoveEU @access_info @VoxEurop | EU migrant #the17million | #YGL #EYL,2009-01-07,21918,2577,88104,True,2021-03-01,"A chronicle of yet another failure to come

After the #Covid apps, cross-border travel guidelines, etc now it’s tim… https://t.co/FFxzH60tL1",['Covid'],Twitter for iPhone,11.0,21.0,False,"[10.0, 51.0]","A chronicle of yet another failure to come

After the #Covid apps, cross-border travel guidelines, etc now it’s tim… https://t.co/FFxzH60tL1",negative,-0.3166666666666667,306391.0,7448.0
1366338868946104320,Alberto Alemanno,Europe,EU Law Professor @HECParis | EU Upstander @TheGoodLobby @VoterWOBorders @euroalter @wemoveEU @access_info @VoxEurop | EU migrant #the17million | #YGL #EYL,2009-01-07,21918,2577,88104,True,2021-03-01,"Pandemic EU

• Germany administered 25% of 1.45 million doses of #Astrozeneca

• France 21% of 1.1 million doses… https://t.co/MqRLj8A0so",['Astrozeneca'],Twitter for iPhone,9.0,17.0,False,"[10.0, 51.0]","Pandemic EU

• Germany administered 25% of 1.45 million doses of #Astrozeneca

• France 21% of 1.1 million doses… https://t.co/MqRLj8A0so",neutral,0.0,306391.0,7448.0
